File,ZCR,RMS,Centroid,Bandwidth,Rolloff,AmpEnv_Mean,AmpEnv_Std,Spec_Mean,Spec_Std,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label
jazz.00031.wav,0.07237627187258314,0.043577813,1752.7248668089467,1990.315447100089,3733.795803273637,0.11657651,0.045278654,-57.733322,14.68973,-237.51991,115.94364,-15.43163,47.1034,-13.503622,18.200197,-13.963652,15.332401,-17.526098,13.422289,-6.228496,8.632212,-7.2494073,0
jazz.00062.wav,0.06751573980085074,0.09777056,1725.6171874007612,2091.10623750538,3504.599586716937,0.25961918,0.11563691,-57.22165,12.959883,-168.13132,108.280045,-14.153984,30.439228,3.8875537,4.6804056,3.1929495,1.9267529,-1.1429431,0.23423402,-5.2528405,-2.5567286,-7.2262635,0
jazz.00074.wav,0.09553696587393658,0.11266223,2415.076791967096,2552.8255059224193,5136.026999347448,0.29811257,0.20467004,-59.913624,12.56345,-149.20642,79.08024,2.0129542,27.603142,0.32049343,1.7403431,-3.6078987,-0.16264422,-5.0342765,1.2452917,1.1467863,-0.61477983,1.8223752,0
jazz.00040.wav,0.054847239341647334,0.13801351,1317.0269708114588,1475.6012299441804,2778.8906725819315,0.31463474,0.08262413,-63.844234,15.508352,-179.8,147.75923,-20.459309,58.603146,-23.800596,2.462271,-3.1939633,-9.311168,-5.76392,-0.4222122,-8.364214,3.0939608,-6.8591576,0
jazz.00020.wav,0.03296332717034029,0.027113363,1171.3366948620226,1678.1466293123667,2580.212317376015,0.062458485,0.042180195,-69.45124,11.742327,-376.71182,119.157196,-2.9485693,48.49733,13.156253,21.246124,0.022175588,8.012308,-0.4058176,2.3731847,-0.034592748,0.8998019,1.6660528,0
jazz.00093.wav,0.08172045690738593,0.045283854,2152.8430463253017,2775.45858091221,5015.7957851471865,0.121271566,0.040696662,-51.842094,11.488857,-215.3706,100.935074,17.103338,12.981271,16.05995,4.7681456,4.5719385,-3.135014,-4.1529493,-2.2979841,-4.922637,-3.3403125,-1.4198282,0
jazz.00045.wav,0.042621704007153906,0.10030164,937.3823871861681,1186.6650247074094,1763.0913754350347,0.2540316,0.09530233,-66.014694,15.522039,-231.30542,174.38911,-19.74983,47.356174,-1.9784858,6.66748,-1.1242052,-5.4987464,-13.734889,-3.6913314,-6.3084717,-1.4986175,-2.635248,0
jazz.00032.wav,0.061381069339713844,0.040505677,1522.0894311198458,1909.705793787323,3252.079896860499,0.09373084,0.070851065,-63.35342,13.361082,-305.4654,121.930756,2.6112542,36.931583,-8.555872,17.913818,-9.265583,10.559932,-9.93475,2.3150373,-12.682135,0.3106361,-8.614856,0
jazz.00098.wav,0.058131147887664346,0.060133778,1885.6190151488076,2230.5435545862933,4357.001341357309,0.14740531,0.06128733,-59.953663,13.728493,-222.99565,102.8713,-1.6640548,45.21429,-6.754359,25.362495,-14.371586,24.249865,-10.4132,11.150229,-9.152708,6.6299033,-7.827208,0
metal.00060.wav,0.1394849218145785,0.1257114,2315.2761541025193,2066.5542503748793,4615.882735462587,0.37682116,0.09374655,-47.300793,17.26618,-58.26438,105.85012,-43.89204,58.44616,-18.43399,27.973726,-17.970457,21.04627,-15.554038,13.396519,-15.686207,9.36363,-15.322578,1
metal.00006.wav,0.1980427965487239,0.050436046,3237.0244682555635,2572.856199120334,6228.183401156468,0.16106892,0.039611064,-43.915867,14.822203,-140.7743,55.93842,-12.305976,44.334286,-10.598108,10.867342,-0.94542086,22.24718,-9.377725,15.238384,-3.0571644,9.061382,-8.799073,1
metal.00014.wav,0.18525232018561485,0.07754347,2877.541876665423,2101.362825492408,5198.586533407048,0.24136733,0.0672776,-45.71862,17.360857,-117.906,65.43348,-51.41982,74.08295,-13.754418,25.73151,-13.124018,32.21793,-10.338713,21.69744,-7.7939715,12.340983,-14.446544,1
metal.00056.wav,0.17930646691318639,0.24282901,3010.922425177517,2386.8119095662273,5633.4556491081785,0.71030754,0.15098715,-44.770393,15.48472,11.953702,69.42064,-23.265295,60.70008,-20.821873,25.098858,-16.187572,15.548446,-10.504553,18.777107,-13.392752,17.374573,-11.054032,1
metal.00067.wav,0.12011605459686775,0.13622083,2254.606986104016,2071.0284398514377,4381.532206170244,0.38833818,0.12374404,-50.77482,16.298323,-82.511116,97.34172,-34.367928,71.4085,-3.292029,17.37537,-9.026282,16.017792,-19.010939,12.084585,-9.567408,13.953283,-14.459843,1
metal.00039.wav,0.08823464991782676,0.15425298,2098.946281494044,2062.9067794559082,4449.612433838457,0.39776504,0.14505583,-57.53654,15.531202,-99.87088,102.13179,-23.61975,63.055237,-8.763341,30.725077,-9.637298,14.158516,0.38010988,13.219311,-10.086185,9.18603,-4.9288907,1
metal.00073.wav,0.1212886093387471,0.2933532,2642.0924576803404,2461.348759167464,5567.132384262616,0.78743106,0.1344862,-47.490765,14.909441,2.7837267,77.06304,-17.550632,57.951275,0.7442921,28.829195,-7.858991,27.606932,-13.541932,17.285963,-7.569737,13.035099,-8.743485,1
metal.00003.wav,0.16667346408546016,0.15011945,2752.293220771919,2205.7506246580533,5234.80827880293,0.45530677,0.11819149,-46.120132,16.295595,-43.095963,75.37249,-47.823303,53.022266,-12.325954,36.862835,-8.285685,28.386372,-14.524615,22.091658,-7.3449435,15.974339,-13.12713,1
metal.00066.wav,0.14432166292053364,0.08802084,2390.3250702324603,2027.623777033118,4449.812277950986,0.2520845,0.11103113,-50.875473,17.2916,-135.4813,93.3442,-43.30297,59.231857,-8.52645,20.959759,-6.542696,21.902744,-18.983,17.052896,-15.888565,11.074282,-18.491041,1
metal.00028.wav,0.17988877912316317,0.14405736,2789.433630096567,2247.7305241458034,5346.429542488399,0.4383,0.07161526,-42.070187,17.007746,-28.094532,84.013565,-43.699223,47.963398,-22.446869,19.900108,-25.177614,24.78486,-13.102411,24.660822,-16.40272,17.5464,-15.407458,1
metal.00082.wav,0.1412658455384764,0.13156159,2378.4924001543222,2092.421779848281,4748.421016259425,0.3764676,0.12699036,-48.54917,16.814728,-57.683716,101.41867,-41.490356,55.114075,-23.33916,28.144375,-12.126061,18.141897,-15.424081,11.882043,-10.80153,9.3880205,-12.276187,1
metal.00022.wav,0.10695209783449343,0.19874765,2218.825904089443,2226.2748939203034,4780.271171693736,0.55708593,0.179922,-51.22664,16.20899,-45.855606,107.999084,-11.737645,66.32688,-30.20683,9.242658,-25.778023,21.871576,-17.935884,10.272776,-14.112474,18.74616,-14.231648,1
metal.00034.wav,0.16082730628866976,0.09046083,2707.018738290395,2234.822828310659,5291.122684345998,0.26968974,0.10341965,-46.286,16.931,-104.72376,87.753716,-33.24886,48.474255,-28.912521,22.514238,-24.98013,20.53738,-12.0629835,18.249126,-15.186173,10.295276,-13.891189,1
metal.00053.wav,0.1725668261794277,0.22736318,2906.6272868814203,2374.528030477664,5518.770109030597,0.67615765,0.17662187,-46.0072,15.454661,4.921885,75.08444,-24.7378,57.01522,-21.784542,26.046984,-12.561588,17.442467,-10.24161,18.605198,-13.02789,18.95047,-9.700773,1
metal.00020.wav,0.15234903688128384,0.11726673,2657.9674957731663,2345.6871620289253,5358.286959831787,0.33918065,0.121420674,-46.63869,16.126093,-75.01482,81.182755,-20.20419,68.30383,-11.353893,23.65647,-19.828419,24.192091,-13.164456,22.281841,-11.5525,13.55542,-15.050375,1
metal.00007.wav,0.16831088674593966,0.06945514,2939.593464244178,2522.764063583591,5806.928665621374,0.20545052,0.0521061,-45.1617,14.709769,-108.10116,65.7679,-20.839346,47.553825,0.8670944,8.987105,-3.2015545,20.969145,-10.341167,7.8690696,-8.121823,12.04054,-9.151338,1
metal.00013.wav,0.20352264899941996,0.0862796,3047.617764168932,2303.53262803851,5735.609297962587,0.27946326,0.06648,-42.876175,16.455122,-84.9103,64.6441,-36.324474,65.36853,-13.865839,22.854403,-15.553914,36.286213,-13.659294,21.254707,-9.240201,19.162218,-10.595865,1
metal.00054.wav,0.19571807932134572,0.20701885,3113.773135146241,2411.5633343766262,5829.252918358468,0.64763665,0.15500042,-43.17716,15.995157,1.160123,66.661285,-23.696735,60.959904,-18.8799,29.750109,-17.541328,21.03256,-11.1868925,18.81291,-13.0625515,19.95668,-10.5663,1
metal.00090.wav,0.08463503903228925,0.14654946,2141.580203124421,2217.634537092959,4683.230201384861,0.407894,0.09919182,-51.984413,15.641293,-93.54413,100.64616,-23.339111,52.490635,-7.746713,39.590942,-7.766726,26.725874,-12.482563,11.733807,-10.551813,23.023441,-9.955353,1
metal.00093.wav,0.1416087375531709,0.091984704,2644.877602537062,2268.124641763541,5176.9201008736945,0.2619884,0.080095746,-48.942204,15.651627,-105.01983,80.71132,-28.524954,66.808876,-20.705503,29.11743,-9.36118,22.350224,-12.045787,13.597408,-14.733175,11.056683,-15.270406,1
metal.00004.wav,0.19235071357791958,0.063436955,3403.076270500999,2825.1012483991854,6902.990354462732,0.2003896,0.04905322,-41.24137,13.309014,-107.15857,47.66012,-8.623368,38.404957,8.464611,9.544071,1.0112349,20.752398,0.71035355,11.781386,1.1649987,11.065436,-2.537655,1
metal.00002.wav,0.12834093133700697,0.13272823,2198.9192293914725,2006.3317772520952,4447.472436466793,0.39213625,0.11021057,-47.74782,17.529062,-62.234993,115.17359,-42.7843,54.301395,-24.871058,20.127165,-21.635332,20.841629,-8.395902,20.32247,-10.730717,9.666508,-14.542503,1
metal.00072.wav,0.11677021401295437,0.19426143,2339.8927465134484,2152.0353593549626,4708.18573493692,0.5041543,0.08135261,-48.51504,16.159248,-35.23795,93.94743,-35.17942,62.7964,-11.723904,26.99777,-10.754326,24.073627,-13.038538,13.602752,-12.412999,13.56914,-12.245766,1
metal.00098.wav,0.11569735474671307,0.13896145,2241.1592830281006,2115.9491769285764,4490.771994181409,0.3825043,0.20809819,-56.135834,15.708177,-95.38948,92.07625,-28.034975,52.784756,-3.0201979,25.395441,-6.1320233,20.092926,-10.223895,12.40339,-8.271537,11.690027,-9.267028,1
metal.00097.wav,0.08622601266434649,0.18602574,1983.7751575084244,2112.3256966584036,4242.224206061485,0.4941182,0.17789258,-54.968517,16.045927,-82.13019,98.281494,-16.521841,68.43462,1.4349229,29.857725,-5.2819605,24.396568,-10.477876,14.397421,-7.8960547,10.021555,-8.499245,1
metal.00012.wav,0.1768272972254447,0.11425508,2803.074835916438,2183.198968154454,5262.3867663319315,0.35787,0.06475224,-43.424744,17.014708,-64.16983,74.51786,-45.95962,65.874855,-14.656126,23.85036,-13.76839,37.754734,-10.581906,21.380354,-9.340069,17.906586,-10.783357,1
metal.00033.wav,0.09999833840873937,0.25668892,2030.4879168259463,1929.8624210255596,4224.296523800029,0.7001558,0.117846824,-53.84172,17.650707,-35.695076,115.43363,-40.62704,75.3601,-12.551094,21.83495,1.8066264,15.609134,-0.17512883,10.240898,-11.757829,15.403562,-12.46797,1
metal.00087.wav,0.18673944436388246,0.2671389,3338.5301942115357,2697.1444825624217,6670.904725112384,0.7900515,0.1420439,-42.16672,14.719676,22.829609,60.81942,-6.397703,53.160336,-13.251242,27.90263,-14.308226,29.683228,-17.330418,20.300093,-9.741711,17.123072,-8.250261,1
metal.00099.wav,0.10796566850348027,0.17008242,2375.3719707454475,2231.730875766868,4898.1542175717805,0.4646047,0.19388662,-53.9695,15.062416,-66.68023,88.369576,-27.548222,53.182358,-9.191762,27.966816,-8.108185,26.2966,-8.240403,12.689763,-7.1285143,13.682774,-8.3691435,1
metal.00032.wav,0.1481127344354215,0.13645852,2502.977404109766,2134.296301191332,4762.87640706569,0.38969564,0.120521545,-47.953217,16.760246,-61.91036,93.01313,-39.94318,56.14137,-19.668215,23.387537,-7.6445394,17.707832,-19.321178,17.783268,-13.084654,14.295796,-13.077747,1
metal.00048.wav,0.1765742821925754,0.22439936,2889.070230029977,2337.44295794068,5484.788283062645,0.6924952,0.15791775,-43.351658,16.431414,9.593644,76.35295,-31.271175,56.885223,-20.743324,27.245623,-16.636316,19.367924,-13.913679,19.664995,-16.060602,17.48863,-12.95419,1
metal.00065.wav,0.17120583188321734,0.095366985,2760.0463294776246,2242.641755824689,5259.580621918503,0.28249106,0.09487129,-46.707626,16.18636,-86.23198,76.77148,-42.36282,53.992195,-8.330779,29.406782,-7.8969393,26.659845,-14.230666,18.45901,-17.954203,9.866014,-19.030064,1
metal.00084.wav,0.1385170449052591,0.22971004,2522.1247438723517,2275.6554221972538,5088.755539896317,0.67920136,0.20548941,-47.34481,15.943183,0.25672,94.185646,-32.401512,45.452946,-15.199273,25.886078,-12.390217,19.618542,-6.8050222,17.22498,-12.9858885,13.681323,-8.688227,1
metal.00092.wav,0.09328588735015468,0.16623126,2090.1932438829344,2065.3245236316834,4392.865032718242,0.45233923,0.14632152,-51.046093,16.218874,-67.92382,108.93854,-33.82898,50.489887,-21.362123,21.491247,-14.870393,11.620577,-19.260174,10.52665,-13.919647,5.553817,-14.430823,1
metal.00091.wav,0.1200435487964037,0.11595993,2323.601876230782,2263.873465274725,5018.635236912703,0.352181,0.12881434,-50.805523,16.060602,-96.652916,101.72488,-16.835794,47.300335,-27.080929,28.283823,-17.181023,21.641132,-17.88522,7.021394,-14.604523,15.221765,-16.001877,1
metal.00008.wav,0.14056155742459397,0.058365826,2966.0022578655708,2759.0013960891283,6189.363682297709,0.17194048,0.048750676,-48.425922,13.341375,-149.9959,67.87112,-6.662219,32.076027,6.0948653,12.234472,9.144557,10.1837845,3.7711596,10.598272,0.76798576,7.7185936,-1.1560501,1
metal.00046.wav,0.16367995637567673,0.21236151,2795.3269859130346,2321.701947416382,5455.111432352088,0.6457879,0.13426995,-43.572502,16.599215,0.3683423,79.70758,-30.644737,61.064266,-17.46055,26.701656,-21.244143,22.358158,-13.016821,17.87094,-13.373003,19.25502,-10.970987,1
metal.00064.wav,0.17726459783449341,0.09044641,2683.2329169635404,2126.6960341043696,4972.29638332004,0.27107388,0.121844776,-46.67384,17.338343,-110.88208,83.1775,-45.262383,56.575737,-7.4917903,19.974426,-13.3807125,21.210558,-15.712456,18.088774,-18.111538,12.935681,-17.24048,1
metal.00017.wav,0.15871519721577726,0.11373729,2656.9415562858667,2337.704931468945,5327.1529124673725,0.33312038,0.09299043,-44.208252,16.503681,-75.53899,81.87488,-22.043093,69.874,-11.727046,25.740551,-18.521591,27.030558,-14.075854,22.139402,-12.094865,14.948557,-13.516832,1
metal.00075.wav,0.08885850190931942,0.24464075,2068.4834099126797,2199.4087969672987,4439.486998803654,0.6403417,0.21005327,-53.627197,15.65271,-40.49335,105.29485,-14.107663,54.843636,-1.1911923,20.077198,-11.698835,22.175388,-10.231946,14.189074,-6.91101,13.343559,-9.252238,1
metal.00078.wav,0.13179062137470998,0.2694679,2814.947126588473,2547.9267859040733,5897.1582824282195,0.7608449,0.15583335,-46.92526,14.921107,-1.694594,73.40456,-15.908845,55.80444,-1.902661,34.030216,-8.318228,32.759865,-9.707088,20.836563,-9.03743,13.959178,-9.585644,1
metal.00077.wav,0.15991871797660479,0.14906156,2740.9191494780016,2301.9114258838003,5408.697637217228,0.45191848,0.10460444,-43.826233,17.108564,-42.059067,86.99415,-27.527782,62.616234,-27.00237,32.331196,-18.957167,22.128767,-14.316716,19.505413,-10.960919,16.760109,-12.37703,1
metal.00047.wav,0.1781082330336427,0.21747482,2908.3001309605806,2286.2525915644214,5405.816551261601,0.6581074,0.13982376,-42.733547,16.54763,-1.9132981,72.68616,-32.791992,63.605473,-18.55635,25.870161,-13.8591,18.078884,-11.946615,19.672186,-13.95425,18.755695,-11.187991,1
metal.00030.wav,0.051180787171307036,0.23018019,1525.819725147997,1868.573833609333,3501.193909965922,0.5843605,0.14006321,-57.05974,15.916636,-77.4267,130.8787,-23.27522,61.981148,0.9021968,30.512102,-8.751037,19.438395,-2.2219026,13.104674,-3.2966616,8.926949,-8.95898,1
metal.00059.wav,0.14982190762761022,0.18228553,2442.504289617461,2102.881568574062,4728.594814928944,0.54455465,0.10157506,-46.15322,17.094511,-15.625049,99.14236,-45.630257,55.01213,-18.020164,23.897812,-19.600197,27.33792,-15.103913,18.797401,-16.146685,9.214215,-16.21849,1
metal.00041.wav,0.1373478888727765,0.09754965,2269.1618713103626,1928.9447572525814,4186.5592938841355,0.2907922,0.09051609,-46.666855,17.944881,-100.42342,104.69319,-57.254005,56.57685,-5.5556498,22.833267,-6.1715155,23.097109,-19.071957,17.795355,-13.782983,9.9627905,-14.858659,1
metal.00001.wav,0.1528407168406806,0.09723436,2922.918811417647,2620.94410751914,6037.132429578742,0.2837056,0.054398064,-42.35363,14.692828,-80.19851,64.840294,-15.457802,46.845818,7.914341,21.7688,-2.1780026,21.984138,-7.7135434,11.146056,-4.2872386,11.4456625,-10.364867,1
metal.00015.wav,0.16920927892981438,0.110896595,2986.8439274816596,2458.8502452509774,5817.953399162558,0.3271813,0.066982225,-43.81778,15.959851,-76.82907,68.00133,-11.254527,76.371796,-17.477226,25.34032,-17.897217,20.36891,-21.417898,14.218315,-15.766988,12.519557,-18.503288,1
metal.00027.wav,0.1282435016676334,0.16501737,2398.1820899923205,2218.778826799489,4866.162505891096,0.46770173,0.10895501,-46.519466,16.31281,-36.520527,94.80008,-36.593456,54.99104,-8.216152,29.664177,-13.687591,28.70313,-11.987737,19.361517,-15.656162,13.932657,-11.961838,1
metal.00074.wav,0.13498352003576952,0.0408314,2725.3111027767286,2400.1015931750558,5496.87885187065,0.11410034,0.0326475,-48.792118,15.788612,-201.1977,76.78211,-14.798453,68.737755,-12.944738,36.95659,-10.983901,23.68839,-12.268321,16.671507,-11.074646,15.571094,-11.184891,1
metal.00088.wav,0.09239202677880898,0.13327341,1988.333598338055,1987.148634247517,4148.097629060325,0.33891678,0.17069338,-58.237385,15.883655,-129.66246,104.03299,-26.97075,68.23634,2.4252665,22.584345,-12.082626,17.048147,-5.671186,13.662889,-2.7942126,5.380839,-2.9976447,1
metal.00021.wav,0.19154597471964424,0.10841584,3046.6375964393765,2324.2741830512996,5734.984785110933,0.3258598,0.097132385,-47.49088,15.825967,-76.301384,61.76604,-37.11394,62.4425,-14.826138,34.56099,-11.486592,30.955881,-12.274118,22.304583,-7.5076523,17.840624,-11.123554,1
metal.00080.wav,0.1440546754156999,0.13984975,2847.682766545686,2497.4780375557416,5929.641277552204,0.40298527,0.17688109,-50.81722,15.028153,-73.529945,74.65846,-16.444176,55.64547,-7.73465,36.538662,-18.304913,27.82096,-11.9202,20.062939,-11.357838,14.711522,-7.2920494,1
metal.00043.wav,0.17726459783449341,0.09044641,2683.2329169635404,2126.6960341043696,4972.29638332004,0.27107388,0.121844776,-46.67384,17.338343,-110.88208,83.1775,-45.262383,56.575737,-7.4917903,19.974426,-13.3807125,21.210558,-15.712456,18.088774,-18.111538,12.935681,-17.24048,1
metal.00089.wav,0.046537772500966745,0.26595938,1443.8328603987707,1727.2151796545024,3286.428103701421,0.62189096,0.16192049,-58.686665,16.249018,-90.71683,128.03282,-34.72987,73.73097,4.3483534,28.08752,-0.521448,17.3454,4.391154,12.304352,2.2642078,5.675272,-6.7603726,1
metal.00063.wav,0.15186113326566125,0.09362837,2464.2908932653336,2037.687557797889,4549.026552983613,0.27423528,0.08086775,-47.22415,17.0043,-93.58541,89.861046,-55.879726,51.63358,-5.5666103,28.788872,-13.892081,27.35178,-15.314688,22.830261,-12.409005,9.700516,-19.727627,1
metal.00019.wav,0.16142736731438515,0.10085118,2699.3192596794,2324.2361798620072,5384.857899960121,0.30353495,0.12323101,-45.03284,16.986637,-89.35648,82.35881,-23.250647,68.10648,-13.07544,22.44569,-18.513552,26.229427,-14.34578,21.501032,-13.874236,12.476177,-14.113441,1
metal.00086.wav,0.15901012966453984,0.08825739,2629.8501440745704,2248.6904965784997,5190.917515588747,0.2683693,0.081553765,-45.578636,16.867033,-96.319695,90.949715,-32.21954,54.32833,-23.034355,27.715986,-16.943092,21.053059,-18.197136,22.608377,-9.003789,14.2718,-10.993184,1
metal.00083.wav,0.12287165264887857,0.2085754,2340.925502580738,2140.627460806763,4716.54588031105,0.59527814,0.12885039,-48.851856,17.002401,-29.381208,101.87547,-29.11233,69.73011,-16.168983,19.438528,-18.33918,19.062609,-18.282995,15.279576,-8.244228,2.4893925,-14.794669,1
metal.00031.wav,0.1251472774071926,0.22039165,2566.9185833922797,2408.733063311254,5444.63627012036,0.6331014,0.15973249,-46.089478,15.880894,-12.502043,91.31737,-23.075956,50.965084,-12.095052,30.911148,-14.991018,23.05281,-14.263137,23.069014,-17.673542,13.15619,-15.185923,1
metal.00025.wav,0.12607323690061872,0.10041095,2384.6349581046015,2072.7598996233983,4584.132502084542,0.2873414,0.09656178,-51.6475,16.656227,-120.14749,91.317215,-38.84589,75.0084,-3.8132598,22.665588,-8.119441,23.6549,-14.6307745,13.3709755,-9.403306,13.706296,-9.315235,1
metal.00058.wav,0.1428334058391338,0.18441163,2459.5208919140086,2221.3730531280544,5024.347447795823,0.53430593,0.11432362,-46.09564,16.639454,-15.672692,100.08496,-37.597607,45.951027,-20.771992,25.640266,-18.628998,26.507004,-20.164482,21.119764,-13.650189,10.966076,-15.529785,1
metal.00050.wav,0.1774496386794277,0.24894612,2986.810443330355,2408.5889201598466,5628.376277914733,0.73287934,0.15017381,-43.44158,15.7098675,16.490421,71.18601,-22.352016,60.271378,-18.55372,27.62332,-12.408052,16.954391,-8.729571,17.86587,-13.46914,18.926592,-11.023099,1
metal.00024.wav,0.12828881779292342,0.23133783,2410.87784256885,2227.683409308154,4950.005437935035,0.6464847,0.09662247,-46.275387,16.781277,-16.719742,94.1185,-32.79254,61.47652,-10.095501,34.224144,-11.96456,28.192856,-15.318693,19.32519,-8.285293,17.9421,-7.449493,1
metal.00000.wav,0.18301936811194897,0.11605348,3274.50233695886,2722.4884522973516,6408.00146824246,0.35474008,0.049494397,-42.453636,13.083427,-52.940304,50.09013,-11.491269,46.324932,6.543001,10.116378,5.4855285,8.844899,5.929942,6.625154,-4.033035,9.778293,-3.1172316,1
metal.00010.wav,0.19649222979505027,0.11807427,3048.9220500098186,2358.945156910617,5663.032577762471,0.3595156,0.072578445,-42.820873,16.576506,-58.747185,70.53281,-19.41459,73.5974,-27.754702,23.767187,-17.899994,21.221153,-16.954805,16.129747,-15.227396,14.870985,-18.699234,1
metal.00044.wav,0.17120583188321734,0.095366985,2760.0463294776246,2242.641755824689,5259.580621918503,0.28249106,0.09487129,-46.707626,16.18636,-86.23198,76.77148,-42.36282,53.992195,-8.330779,29.406782,-7.8969393,26.659845,-14.230666,18.45901,-17.954203,9.866014,-19.030064,1
metal.00042.wav,0.15186113326566125,0.09362837,2464.2908932653336,2037.687557797889,4549.026552983613,0.27423528,0.08086775,-47.22415,17.0043,-93.58541,89.861046,-55.879726,51.63358,-5.5666103,28.788872,-13.892081,27.35178,-15.314688,22.830261,-12.409005,9.700516,-19.727627,1
metal.00055.wav,0.19684040869102862,0.23246978,3108.521763898349,2361.478698580192,5699.254323158352,0.710644,0.15392472,-42.225513,16.216465,10.451379,63.716393,-28.423779,62.608288,-19.60048,28.830822,-15.230641,19.305824,-10.698309,18.866392,-12.708805,18.040703,-10.834188,1
metal.00011.wav,0.1714403428315932,0.23059022,2699.8589074887423,2240.001110045003,5157.318724169809,0.65664387,0.06873003,-43.746807,16.49895,8.767137,82.828575,-30.575233,66.71375,-16.364315,16.56509,-10.755587,29.541245,-25.093517,16.819788,-11.389716,12.785203,-13.344586,1
metal.00076.wav,0.16249154098994587,0.09689618,2792.6082415451833,2250.712806505966,5321.340779527987,0.2848147,0.1236163,-50.790543,16.033182,-100.889046,76.13688,-29.544004,69.70981,-17.342714,21.39084,-12.918476,22.007465,-9.841167,18.424643,-12.047207,8.983145,-20.870852,1
metal.00057.wav,0.1437182031854215,0.20710793,2718.6937188160364,2271.302364275169,5228.837935941126,0.6092683,0.16473806,-47.316563,16.190056,-24.984938,77.5327,-30.377945,68.362,-6.5110335,24.695711,-9.807751,19.519594,-11.459886,18.600405,-14.158085,14.448771,-5.925431,1
metal.00052.wav,0.16219169929427688,0.23981513,2716.919668513006,2208.8088417462245,5123.145380927349,0.7320733,0.18374936,-45.408527,16.62763,4.0256367,83.2709,-37.250732,62.33895,-14.855973,23.411692,-10.471727,16.797785,-7.959584,16.292543,-11.260961,13.323189,-7.821479,1
metal.00079.wav,0.14385528446442383,0.12733027,2710.4946367774073,2264.267370312119,5323.439142709542,0.36860883,0.13806088,-49.214478,16.238363,-74.911835,79.12138,-40.891678,54.720924,-9.688235,37.257725,-14.983511,20.934235,-17.433067,16.575285,-11.098043,15.470943,-11.12968,1
metal.00085.wav,0.1577129555781129,0.1518885,2647.101020975536,2256.609599766276,5304.828659730279,0.4727925,0.18716498,-48.231018,16.716797,-46.60955,86.80201,-34.77667,49.884212,-18.167683,28.71651,-23.474312,15.655808,-8.934668,10.58892,-18.180574,12.433221,-13.548779,1
metal.00095.wav,0.12111678569702243,0.18539381,2446.2488617975387,2331.004908877427,5192.782727305685,0.51362646,0.17795181,-50.837624,15.26277,-35.46846,94.10064,-24.217218,43.31534,-16.380928,29.513052,-5.864533,28.44544,-13.962112,13.745398,-9.199171,15.588234,-8.49749,1
metal.00070.wav,0.14284662304234338,0.048833318,2743.073339684432,2450.8768853978645,5626.144685324826,0.13685337,0.08307641,-53.69027,14.472324,-197.25981,74.13584,-10.736386,54.705547,-7.6014204,18.409927,-18.879755,11.596195,-14.562567,18.414227,-16.470966,12.570959,-10.469238,1
metal.00071.wav,0.15372966816511988,0.1152983,2807.8057561673,2407.4894835302443,5673.857467191126,0.33680606,0.14616951,-48.408314,16.010292,-78.647804,80.88358,-24.585787,47.03045,-23.746134,27.425705,-17.417694,22.277847,-13.530479,21.572742,-11.101342,15.585338,-9.702447,1
metal.00038.wav,0.14825774603634959,0.14582604,2690.7078061431353,2118.809583006876,5088.622310487964,0.40268245,0.23500606,-56.881577,16.900183,-122.13073,62.294144,-34.455505,75.62576,6.265152,22.035965,-10.951549,23.228693,-12.286277,5.6079226,-6.9927692,5.608427,-14.394314,1
metal.00045.wav,0.14432166292053364,0.08802084,2390.3250702324603,2027.623777033118,4449.812277950986,0.2520845,0.11103113,-50.875473,17.2916,-135.4813,93.3442,-43.30297,59.231857,-8.52645,20.959759,-6.542696,21.902744,-18.983,17.052896,-15.888565,11.074282,-18.491041,1
metal.00096.wav,0.12817326167343387,0.18817005,2493.5070129592455,2286.357472386488,5104.942913011166,0.5267943,0.18776254,-50.84069,15.822547,-51.620953,86.17162,-20.278294,59.064003,-10.875286,27.535135,-11.259489,23.944517,-11.562588,13.299591,-9.016209,13.918654,-10.735527,1
metal.00049.wav,0.19398775860402165,0.21749426,2980.0365062158285,2297.409753860625,5461.947766368185,0.67720085,0.13410635,-42.974716,16.663465,10.019839,74.12789,-32.235733,62.768585,-23.328833,30.02989,-14.879809,20.1592,-12.146163,19.189724,-14.9750185,18.799034,-12.281959,1
metal.00036.wav,0.16043343363302398,0.112159654,2685.678092352649,2317.5797699315112,5331.258043612239,0.33874446,0.112055466,-46.247936,16.035866,-71.29067,82.33942,-30.162804,56.456177,-10.86737,26.810652,-15.801576,25.331217,-15.626408,17.750357,-13.054565,14.61381,-14.269172,1
metal.00035.wav,0.16275324161349575,0.27069268,2836.9908685116243,2339.3829884951156,5615.31146905815,0.7502807,0.14874956,-49.131157,15.96244,13.4749975,78.02255,-32.99472,55.53537,-9.96921,35.403954,-17.637697,29.051128,-11.246763,14.006471,-10.087249,16.530062,-8.482169,1
metal.00040.wav,0.1665242985063805,0.10457902,2710.685063554155,2194.85859517659,5083.10161687935,0.31324145,0.08880318,-45.496246,16.501377,-74.115265,80.08523,-46.96149,51.019073,-9.135112,31.777958,-6.3894787,24.861723,-19.146336,20.790167,-11.678598,13.847807,-16.471899,1
